Geo_FIPS,Geo_GEOID,Geo_NAME,Geo_QName,Geo_STUSAB,Geo_SUMLEV,Geo_GEOCOMP,Geo_FILEID,Geo_LOGRECNO,Geo_STATE,Geo_COUNTY,Geo_TRACT,TotPop,MalePop,FemalePop,AvgHHSize,MedianHHIncome
36085024800,14000US36085024800,"Census Tract 248, Richmond County, New York","Census Tract 248, Richmond County, New York",ny,140,0,ACSSF,7329,36,85,24800,4954,2506,2448,3.01,79583
36085025100,14000US36085025100,"Census Tract 251, Richmond County, New York","Census Tract 251, Richmond County, New York",ny,140,0,ACSSF,7330,36,85,25100,6220,3105,3115,2.92,100152
36085027301,14000US36085027301,"Census Tract 273.01, Richmond County, New York","Census Tract 273.01, Richmond County, New York",ny,140,0,ACSSF,7331,36,85,27301,3835,1836,1999,2.54,71150
36085027302,14000US36085027302,"Census Tract 273.02, Richmond County, New York","Census Tract 273.02, Richmond County, New York",ny,140,0,ACSSF,7332,36,85,27302,3385,1636,1749,2.75,74948
36085027702,14000US36085027702,"Census Tract 277.02, Richmond County, New York","Census Tract 277.02, Richmond County, New York",ny,140,0,ACSSF,7333,36,85,27702,6855,3138,3717,2.29,63362
36085027704,14000US36085027704,"Census Tract 277.04, Richmond County, New York","Census Tract 277.04, Richmond County, New York",ny,140,0,ACSSF,7334,36,85,27704,4568,2248,2320,2.97,101221
36085027705,14000US36085027705,"Census Tract 277.05, Richmond County, New York","Census Tract 277.05, Richmond County, New York",ny,140,0,ACSSF,7335,36,85,27705,5754,2709,3045,2.97,78158
36085027706,14000US36085027706,"Census Tract 277.06, Richmond County, New York","Census Tract 277.06, Richmond County, New York",ny,140,0,ACSSF,7336,36,85,27706,3658,1853,1805,3.15,80286
36085027900,14000US36085027900,"Census Tract 279, Richmond County, New York","Census Tract 279, Richmond County, New York",ny,140,0,ACSSF,7337,36,85,27900,2144,1001,1143,2.79,103182
36085029102,14000US36085029102,"Census Tract 291.02, Richmond County, New York","Census Tract 291.02, Richmond County, New York",ny,140,0,ACSSF,7338,36,85,29102,3012,1464,1548,2.95,75889
36085029103,14000US36085029103,"Census Tract 291.03, Richmond County, New York","Census Tract 291.03, Richmond County, New York",ny,140,0,ACSSF,7339,36,85,29103,8151,4116,4035,3.16,81726
36085029104,14000US36085029104,"Census Tract 291.04, Richmond County, New York","Census Tract 291.04, Richmond County, New York",ny,140,0,ACSSF,7340,36,85,29104,7715,3583,4132,3.22,89894
36085030301,14000US36085030301,"Census Tract 303.01, Richmond County, New York","Census Tract 303.01, Richmond County, New York",ny,140,0,ACSSF,7341,36,85,30301,4803,2292,2511,2.67,67885
36085030302,14000US36085030302,"Census Tract 303.02, Richmond County, New York","Census Tract 303.02, Richmond County, New York",ny,140,0,ACSSF,7342,36,85,30302,6560,3459,3101,3.3,76417
36085031901,14000US36085031901,"Census Tract 319.01, Richmond County, New York","Census Tract 319.01, Richmond County, New York",ny,140,0,ACSSF,7343,36,85,31901,2737,1060,1677,2.59,9053
36085031902,14000US36085031902,"Census Tract 319.02, Richmond County, New York","Census Tract 319.02, Richmond County, New York",ny,140,0,ACSSF,7344,36,85,31902,5140,2409,2731,2.99,36932
36085032300,14000US36085032300,"Census Tract 323, Richmond County, New York","Census Tract 323, Richmond County, New York",ny,140,0,ACSSF,7345,36,85,32300,1136,578,558,2.56,69239
36085990100,14000US36085990100,"Census Tract 9901, Richmond County, New York","Census Tract 9901, Richmond County, New York",ny,140,0,ACSSF,7346,36,85,990100,0,0,0,,
