Geo_FIPS,Geo_GEOID,Geo_NAME,Geo_QName,Geo_STUSAB,Geo_SUMLEV,Geo_GEOCOMP,Geo_FILEID,Geo_LOGRECNO,Geo_STATE,Geo_COUNTY,Geo_TRACT,TotPop,MalePop,FemalePop,AvgHHSize,MedianHHIncome
36005012101,14000US36005012101,"Census Tract 121.01, Bronx County, New York","Census Tract 121.01, Bronx County, New York",ny,140,0,ACSSF,3549,36,5,12101,2970,1345,1625,3.13,28777
36005012102,14000US36005012102,"Census Tract 121.02, Bronx County, New York","Census Tract 121.02, Bronx County, New York",ny,140,0,ACSSF,3550,36,5,12102,1561,679,882,3.05,20559
36005012300,14000US36005012300,"Census Tract 123, Bronx County, New York","Census Tract 123, Bronx County, New York",ny,140,0,ACSSF,3551,36,5,12300,3995,1917,2078,2.66,23590
36005012500,14000US36005012500,"Census Tract 125, Bronx County, New York","Census Tract 125, Bronx County, New York",ny,140,0,ACSSF,3552,36,5,12500,4510,2280,2230,3.21,31336
36005012701,14000US36005012701,"Census Tract 127.01, Bronx County, New York","Census Tract 127.01, Bronx County, New York",ny,140,0,ACSSF,3553,36,5,12701,1982,870,1112,2.58,20859
36005012901,14000US36005012901,"Census Tract 129.01, Bronx County, New York","Census Tract 129.01, Bronx County, New York",ny,140,0,ACSSF,3554,36,5,12901,4504,2126,2378,2.96,23255
36005013000,14000US36005013000,"Census Tract 130, Bronx County, New York","Census Tract 130, Bronx County, New York",ny,140,0,ACSSF,3555,36,5,13000,1520,688,832,3.06,76771
36005013100,14000US36005013100,"Census Tract 131, Bronx County, New York","Census Tract 131, Bronx County, New York",ny,140,0,ACSSF,3556,36,5,13100,5240,2601,2639,3.16,36500
36005013200,14000US36005013200,"Census Tract 132, Bronx County, New York","Census Tract 132, Bronx County, New York",ny,140,0,ACSSF,3557,36,5,13200,7202,3694,3508,2.91,106731
36005013300,14000US36005013300,"Census Tract 133, Bronx County, New York","Census Tract 133, Bronx County, New York",ny,140,0,ACSSF,3558,36,5,13300,5934,2560,3374,2.66,21923
36005013500,14000US36005013500,"Census Tract 135, Bronx County, New York","Census Tract 135, Bronx County, New York",ny,140,0,ACSSF,3559,36,5,13500,3717,1708,2009,2.73,23689
36005013800,14000US36005013800,"Census Tract 138, Bronx County, New York","Census Tract 138, Bronx County, New York",ny,140,0,ACSSF,3560,36,5,13800,2480,1135,1345,2.45,76600
36005014100,14000US36005014100,"Census Tract 141, Bronx County, New York","Census Tract 141, Bronx County, New York",ny,140,0,ACSSF,3561,36,5,14100,5795,2665,3130,2.67,28451
36005014300,14000US36005014300,"Census Tract 143, Bronx County, New York","Census Tract 143, Bronx County, New York",ny,140,0,ACSSF,3562,36,5,14300,1193,603,590,2.15,15060
36005014400,14000US36005014400,"Census Tract 144, Bronx County, New York","Census Tract 144, Bronx County, New York",ny,140,0,ACSSF,3563,36,5,14400,5417,2265,3152,2.51,21508
36005014500,14000US36005014500,"Census Tract 145, Bronx County, New York","Census Tract 145, Bronx County, New York",ny,140,0,ACSSF,3564,36,5,14500,7919,3545,4374,3.34,28732
36005014701,14000US36005014701,"Census Tract 147.01, Bronx County, New York","Census Tract 147.01, Bronx County, New York",ny,140,0,ACSSF,3565,36,5,14701,7637,3272,4365,3.65,21436
36005014702,14000US36005014702,"Census Tract 147.02, Bronx County, New York","Census Tract 147.02, Bronx County, New York",ny,140,0,ACSSF,3566,36,5,14702,5511,2290,3221,3.3,19425
36005014900,14000US36005014900,"Census Tract 149, Bronx County, New York","Census Tract 149, Bronx County, New York",ny,140,0,ACSSF,3567,36,5,14900,4423,2260,2163,2.73,24874
36005015100,14000US36005015100,"Census Tract 151, Bronx County, New York","Census Tract 151, Bronx County, New York",ny,140,0,ACSSF,3568,36,5,15100,5086,2421,2665,2.9,33525
36005015200,14000US36005015200,"Census Tract 152, Bronx County, New York","Census Tract 152, Bronx County, New York",ny,140,0,ACSSF,3569,36,5,15200,2828,1440,1388,3.14,73622
36005015300,14000US36005015300,"Census Tract 153, Bronx County, New York","Census Tract 153, Bronx County, New York",ny,140,0,ACSSF,3570,36,5,15300,4847,2237,2610,2.99,17154
36005015500,14000US36005015500,"Census Tract 155, Bronx County, New York","Census Tract 155, Bronx County, New York",ny,140,0,ACSSF,3571,36,5,15500,3016,1246,1770,2.67,17912
